prod-id,cat-id,sub-cat-id,name-eng,model,model-sub-title,model-title,product-specification,technical-specification,features,home,video,pdf,brochure-pdf,user-manual-pdf,is-show-24-month-icon,is-show-12-month-icon,is-show-nsic-icon,is-show-fmtti-icon,is-show-german-icon,banner-image,specification-dark-img,specification-light-img,ft,hc,ordering,meta-title,meta-desc,fast-movinng-pdf,workshop-pdf,specification-left-img
238,3,80,GASOLINE INVERTER,BON-P-GI-5.5KW,GASOLINE INVERTER,MAX . POWER 5.5 KW,"[[""Voltage (V)"",""120-60 HZ""],[""Frequency"",""50 or 60 Hz""],[""Maximum fuel tank size"",""17,5 Liters""],[""Operating time at 50% load "",""5.3 hours""],[""Alternator material"",""permanent magnet""],[""Engine"",""10 HP (OHV, air cooled)""],[""Oil capacity"",""0,60 Liters""],[""Starting system"",""Electric""]]","&lt;ul&gt;
	&lt;li&gt;&lt;a href=&quot;https://bonhoeffermachines.com/en/ohv&quot; target=&quot;-blank&quot;&gt;&lt;strong&gt;OHV &lt;/strong&gt;&lt;/a&gt;design enhances combustion efficiency&lt;/li&gt;
	&lt;li&gt;More power. Same legendary quality&lt;/li&gt;
	&lt;li&gt;Power for refrigerators, hair dryer, small AC units, and much more&lt;/li&gt;
	&lt;li&gt;Lightweight and compact&lt;/li&gt;
	&lt;li&gt;Fuel Efficient &amp;amp; Environmentally Friendly&lt;/li&gt;
	&lt;li&gt;Highly Heat Conductivity Product&amp;rsquo;s with 100% cooper winding&lt;/li&gt;
	&lt;li&gt;Super Quiet operation&lt;/li&gt;
&lt;/ul&gt;
",,0,,,NULL,NULL,Yes,,,,,,,,,,8,,,,gasoline-inverter-workshop-manual.pdf,
239,3,80,GASOLINE INVERTER,BON-P-GI-3.8KW,GASOLINE INVERTER,MAX . POWER 3.8 KW,"[[""Voltage (V)"",""120-60 HZ""],[""Frequency"",""50 or 60 Hz""],[""Maximum fuel tank size"",""7,8 Liters""],[""Operating time at 50% load"",""7.5 hours""],[""Alternator material"",""permanent magnet""],[""Engine"",""7.5 HP (OHV, air cooled)""],[""Oil capacity"",""0,60 Liters""],[""Starting system"",""Manual (Optional Electric)""],[""Noise dB (A) (7 m)"",""\u226470""],[""Operating test at rated power"",""500 h""],[""Ignition test"",""10000 times""],[""Waterproof test"",""YES""],[""Tilt test"",""YES""],[""Vibration test"",""YES""],[""Low temperature test"",""15-5 electric start""]]","&lt;ul&gt;
	&lt;li&gt;&lt;a href=&quot;https://bonhoeffermachines.com/en/ohv&quot; target=&quot;-blank&quot;&gt;&lt;strong&gt;OHV &lt;/strong&gt;&lt;/a&gt;design enhances combustion efficiency&lt;/li&gt;
	&lt;li&gt;More power. Same legendary quality&lt;/li&gt;
	&lt;li&gt;Power for refrigerators, hair dryer, small AC units, and much more&lt;/li&gt;
	&lt;li&gt;Lightweight and compact&lt;/li&gt;
	&lt;li&gt;Fuel Efficient &amp;amp; Environmentally Friendly&lt;/li&gt;
	&lt;li&gt;Highly Heat Conductivity Product&amp;rsquo;s with 100% cooper winding&lt;/li&gt;
	&lt;li&gt;Super Quiet operation&lt;/li&gt;
&lt;/ul&gt;
",,0,,,BON-P-GI-3.8KW.pdf,NULL,Yes,,,,,,specification-dark-1746535420-39249f08558bb85b82e4.webp,specification-light-1739257806-65fbc0540471d74c114a.webp,,,7,,,,gasoline-inverter-workshop-manual.pdf,specification-left-1739257792-430619f9868b10edc1cd.webp
240,3,80,GASOLINE INVERTER,BON-P-GI-3.5KW,GASOLINE INVERTER,MAX . POWER 3.5 KW,"[[""Voltage (V)"",""120-60 HZ""],[""Frequency"",""50 or 60 Hz""],[""Maximum fuel tank size"",""7,8 Liters""],[""Operating time at 50% load"",""7.5 hours""],[""Alternator material"",""permanent magnet""],[""Engine"",""7.5 HP (OHV, air cooled)""],[""Oil capacity"",""0,60 Liters""],[""Starting system"",""Manual (Optional Electric)""]]","&lt;ul&gt;
	&lt;li&gt;&lt;a href=&quot;https://bonhoeffermachines.com/en/ohv&quot; target=&quot;-blank&quot;&gt;&lt;strong&gt;OHV &lt;/strong&gt;&lt;/a&gt;design enhances combustion efficiency&lt;/li&gt;
	&lt;li&gt;More power. Same legendary quality&lt;/li&gt;
	&lt;li&gt;Power for refrigerators, hair dryer, small AC units, and much more&lt;/li&gt;
	&lt;li&gt;Lightweight and compact&lt;/li&gt;
	&lt;li&gt;Fuel Efficient &amp;amp; Environmentally Friendly&lt;/li&gt;
	&lt;li&gt;Highly Heat Conductivity Product&amp;rsquo;s with 100% cooper winding&lt;/li&gt;
	&lt;li&gt;Super Quiet operation&lt;/li&gt;
&lt;/ul&gt;
",,0,,,NULL,NULL,Yes,,,,,,,,,,6,,,,gasoline-inverter-workshop-manual.pdf,
241,3,80,GASOLINE INVERTER,BON-P-GI-2.9KW,GASOLINE INVERTER,MAX . POWER 2.9 KW,"[[""Voltage (V)"",""120-60 HZ""],[""Frequency"",""50 or 60 Hz""],[""Maximum fuel tank size"",""4,5 Liters""],[""Operating time at 50% load"",""4.2 hours""],[""Alternator material"",""permanent magnet""],[""Engine"",""5 HP (OHV, air-cooled)""],[""Oil capacity"",""0,58 Liters""],[""Starting system"",""Manual (Optional Electric)""]]","&lt;ul&gt;
	&lt;li&gt;&lt;a href=&quot;https://bonhoeffermachines.com/en/ohv&quot; target=&quot;-blank&quot;&gt;&lt;strong&gt;OHV &lt;/strong&gt;&lt;/a&gt;design enhances combustion efficiency&lt;/li&gt;
	&lt;li&gt;More power. Same legendary quality&lt;/li&gt;
	&lt;li&gt;Power for refrigerators, hair dryer, small AC units, and much more&lt;/li&gt;
	&lt;li&gt;Lightweight and compact&lt;/li&gt;
	&lt;li&gt;Fuel Efficient &amp;amp; Environmentally Friendly&lt;/li&gt;
	&lt;li&gt;Highly Heat Conductivity Product&amp;rsquo;s with 100% cooper winding&lt;/li&gt;
	&lt;li&gt;Super Quiet operation&lt;/li&gt;
&lt;/ul&gt;
",,0,,,NULL,NULL,Yes,,,,,,,,,,5,,,,gasoline-inverter-workshop-manual.pdf,
242,3,80,GASOLINE INVERTER,BON-P-GI-2.5KW,GASOLINE INVERTER,MAX . POWER 2.5 KW,"[[""Voltage (V)"",""120-60 HZ""],[""Frequency"",""50 or 60 Hz""],[""Maximum fuel tank size"",""4,5 Liters""],[""Operating time at 50% load"",""4.5 hours""],[""Alternator material"",""permanent magnet""],[""Engine"",""5 HP (OHV, air cooled)""],[""Oil capacity"",""0,58 Liters""],[""Starting System"",""Manual (Optional Electric)""],[""Noise dB (A) (7 m)"",""\u226472""],[""Operating test at rated power"",""500 h""],[""Ignition test"",""10000 times""],[""Waterproof test"",""Yes""],[""UV test against"",""Yes""],[""Tilt test"",""Yes""],[""Low temperature test "",""15-5 electric start""]]","&lt;ul&gt;
	&lt;li&gt;&lt;a href=&quot;https://bonhoeffermachines.com/en/ohv&quot; target=&quot;-blank&quot;&gt;&lt;strong&gt;OHV &lt;/strong&gt;&lt;/a&gt;design enhances combustion efficiency&lt;/li&gt;
	&lt;li&gt;More power. Same legendary quality&lt;/li&gt;
	&lt;li&gt;Power for refrigerators, hair dryer, small AC units, and much more&lt;/li&gt;
	&lt;li&gt;Lightweight and compact&lt;/li&gt;
	&lt;li&gt;Fuel Efficient &amp;amp; Environmentally Friendly&lt;/li&gt;
	&lt;li&gt;Highly Heat Conductivity Product&amp;rsquo;s with 100% cooper winding&lt;/li&gt;
	&lt;li&gt;Super Quiet operation&lt;/li&gt;
&lt;/ul&gt;
",,0,,,NULL,NULL,Yes,,,,,,,,,,4,,,,,
244,7,49,SOLAR PUMP,BON-P-DPCM-3-1500,NULL,NULL,"[[""Energy"",""1500""],[""Voltage"",""110""],[""Maximum flow rate {m3\/h)"",""50""],[""Maximum height (m)"",""17""],[""Outlet (inches)"",""3""],[""Suggested solar panel"",""8 pieces 330W""]]",,,0,,,BON-P-DCPM-3-1500.pdf,NULL,No,Yes,,,,,,specification-light-1723549575-8e8cac0b69de30fd24a5.webp,,,1,,,,,specification-left-1723549560-336841b645ff249c1b69.webp
245,7,49,SOLAR PUMP,BON-P-SSP-4-1500,NULL,NULL,"[[""Energy"",""1500""],[""Voltage"",""200""],[""Maximum flow rate {m3\/h)"",""4.5""],[""Maximum height (m)"",""203""],[""Outlet (inches)"",""1.25""],[""Suggested solar panel"",""8 pieces 330W""]]",,,0,,,NULL,NULL,,Yes,,,,,,,,,1,,,,,
246,7,49,SOLAR PUMP,BON-QB-24-2-25,NULL,NULL,"[[""Energy"",""210""],[""Voltage"",""24""],[""Maximum flow rate (m3\/h)"",""2""],[""Maximum height (m)"",""25""],[""Outlet (inches)"",""1""],[""Suggested solar panel"",""1 piece 330W""]]",,,0,,,NULL,NULL,,Yes,,,,,,,,,1,,,,,
247,7,46,CENTRIFUGAL PUMP,BON-P-CP-2.0HP,CENTRIFUGAL PUMP,POWER 2.0 HP,"[[""Motor"",""2.00 HP""],[""Core"",""100% copper""],[""Height"",""20 meters""],[""Voltage"",""220 volts""],[""Hertz"",""60 Hz""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Handles Various Fluids&lt;/strong&gt;: Suitable for clean liquids, chemicals, and slurries, depending on the design.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Suitable for Large Volumes&lt;/strong&gt;: Can move significant quantities of liquid efficiently, making it ideal for applications requiring high flow rates.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Corrosion and Abrasion Resistance&lt;/strong&gt;: Available in materials like cast iron, stainless steel, bronze, and high-grade plastics to suit different fluid properties.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Accessible Components&lt;/strong&gt;: Impeller, seals, and bearings are easy to inspect and replace.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Self-Priming Models Available&lt;/strong&gt;: Reduces the need for manual priming in certain designs.&lt;/li&gt;
&lt;/ul&gt;
","&lt;h2&gt;Efficient Water Transfer for Home and Garden Needs&lt;/h2&gt;

&lt;p&gt;Centrifugal pump provides a strong and consistent flow of water, ideal for tasks like watering your garden, filling tanks, or increasing water pressure in your home. It&amp;#39;s built to handle regular use, ensuring you have a reliable water source whenever needed. The powerful motor makes it suitable for a variety of applications, from small residential tasks to larger projects. When looking for a solution like this Bonhoeffer is a great choice.&lt;/p&gt;

&lt;h3&gt;Key Components Designed for Robust and Lasting Performance&lt;/h3&gt;

&lt;p&gt;BON-P-CP- 2.0HP core is constructed from 100% copper, ensuring excellent conductivity and longevity. It is powered by a 2.0 horsepower motor, providing ample strength for demanding tasks. It operates on a standard 220-volt, 60 Hz electrical supply. The pump can lift water up to a height of 20 meters. This combination of features results in a durable and powerful water pump.&lt;/p&gt;
",0,,,BON-P-CP-2.0HP.pdf,NULL,,Yes,,,,,specification-dark-1724846346-32e9925a6545dd725842.webp,specification-light-1742474576-2779d4bdb928a9c2b849.webp,,,1,,,,,specification-left-1742474568-dccb07d855f7f9746bf1.webp
248,1,20,EARTH AUGER,BON-P-EA52,Earth Auger,Displacement 52 CC,"[[""Motor"",""3.0 HP""],[""Maximum output speed"",""9600 \u00b1 300 rpm""],[""Maximum drill rotation speed"",""360 RPM""],[""Fuel tank capacity"",""1000 ml""],[""Transmission ratio"",""26.4:1""],[""Sprocket structure"",""Helical (rounded corner)""],[""Drill bit size (standard)"",""\u03c6 200 mm * 800mm""],[""Type of upper tip"",""Twisted type upper part""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Enhanced Engine Technology&lt;/strong&gt;: Engines designed to consume less fuel while maintaining high performance.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Versatile Drill Bits with Quick-Change Mechanisms&lt;/strong&gt; Tools for faster and easier bit swaps.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Power Transmission&lt;/strong&gt;: Provides better control and prevents overloading or stalling during operation.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Dual Handles&lt;/strong&gt;: Ensures stability and easier control, especially for larger, heavier models.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Two-Stroke Engine&lt;/strong&gt;: Most earth augers come with a gasoline-powered engine Two-stroke engines are lightweight and powerful.&lt;/li&gt;
&lt;/ul&gt;
","&lt;h2&gt;High-Performance Earth Auger for Efficient Drilling&lt;/h2&gt;

&lt;p&gt;An earth auger is a powerful tool designed to drill precise holes in various terrains, from soft soil to rocky surfaces. It simplifies labour-intensive tasks like digging for fence posts, tree planting, and construction projects, making it an essential tool for professionals in landscaping, agriculture, and construction. Engineered for efficiency, the Earth Auger allows for faster, more accurate digging with minimal effort. Bonhoeffer earth augers are built and tested for a range of tasks.&lt;/p&gt;

&lt;h3&gt;Durable Design with Helical Sprocket and Twisted Drill Bit&lt;/h3&gt;

&lt;p&gt;The BON-P-EA52 is powered by a 3.0 HP engine, this Earth Auger delivers impressive performance with a maximum output speed of 9600 &amp;plusmn; 300 RPM and a drill rotation speed of 360 RPM. Equipped with a 1000 ml fuel tank, it provides ample runtime for demanding tasks. The auger features a transmission ratio of 26.4:1 and a durable helical sprocket structure, ensuring smooth operation. Designed with a standard drill bit size and a twisted-type upper tip, this machine is ideal for precise and efficient digging across a range of terrains.&lt;/p&gt;
",0,,BON-P-EA52.pdf,BON-P-EA52.pdf,NULL,,Yes,,,,,specification-dark-1726059034-c21cffda614d3e85adc2.webp,specification-light-1725448355-17b1701e8d95add8f68c.webp,,,1,BON-P-EA52 Earth Auger by Bonhoeffer,"Bonhoeffer Earth Augers are engineered for efficiency that allows for faster, more accurate digging with minimal effort.",BON-P-EA52.pdf,,specification-left-1725448296-56b49edad85d67021903.webp
249,11,65,WELDING MACHINES,BON-WM-DUAL-160A,WELDING MACHINES,MAXIMUM CURRENT 160A,"[[""Welding Machine"",""160Amp IGBT MMA \/ Lift TIG""],[""Voltage"",""110V \/ 220V""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Digital Display&lt;/strong&gt; : Provides precise control of voltage, amperage, and other settings.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Arc Force/Hot Start (Stick Welding)&lt;/strong&gt;: Arc force prevents electrode sticking by providing a temporary boost in current.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Compact and Lightweight Design&lt;/strong&gt; : Inverter technology makes machines lighter and more energy-efficient compared to older transformer-based models&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Thermal Overload Protection&lt;/strong&gt; : safety feature integrated into welding machines to prevent overheating and potential damage to the machine&amp;#39;s components&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Dual Voltage Capability&lt;/strong&gt; : Switches between 120V and 240V, providing flexibility for different power supplies.&lt;/li&gt;
&lt;/ul&gt;
","&lt;h2&gt;A Welding Machine: Versatile Power for Your Welding Projects&lt;/h2&gt;

&lt;p&gt;Our &lt;a href=&quot;https://bonhoeffermachines.com/en/category/welding-machines&quot; target=&quot;-blank&quot;&gt;&lt;strong&gt;Welding Machine&lt;/strong&gt;&lt;/a&gt; is designed to provide exceptional versatility and power for a wide range of welding applications. Whether you&amp;#39;re an experienced welder or a DIY enthusiast, this machine delivers reliable performance, making it an essential tool for both professional workshops and home projects. With its compact design and user-friendly features, you can tackle any welding job with confidence and efficiency. Choose Bonhoeffer for superior welding solutions that stand the test of time.&lt;/p&gt;

&lt;h3&gt;Efficient and Powerful Welding Solutions for Every Need&lt;/h3&gt;

&lt;p&gt;&lt;strong&gt;BON-WM-DUAL-160A&lt;/strong&gt; welding machine boasts impressive specifications, featuring a maximum output of 160 Amps, making it suitable for both MMA (Manual Metal Arc) and Lift TIG (Tungsten Inert Gas) welding processes. The inverter technology ensures smooth operation and energy efficiency, allowing you to achieve high-quality welds with ease. Whether you&amp;#39;re working on metal fabrication, repairs, or other welding tasks, this machine is equipped to meet your needs efficiently.&lt;/p&gt;
",0,,BON-WM-DUAL-160A.pdf,BON-WM-DUAL-160A.pdf,NULL,,Yes,,,,,specification-dark-1727937156-2d143ce17df95b1e8280.webp,specification-light-1727936530-b1961f46b3ae01a97154.webp,,,1,BON-WM-DUAL-160A Welding Machine - Bonhoeffer,"BON-WM-DUAL-160A Welding Machine, a versatile tool designed for efficient MMA and Lift TIG welding.",BON-WM-DUAL-160A.pdf,,specification-left-1727936510-e7c10501c08c4eee5a07.webp
250,6,36,MANUAL / ELECTRIC SPRAYER,BON-P-EMS-20,MANUAL/ELECTRIC FUMIGADORA - 2 IN 1,20L BATTERY SPRAYER,"[[""Tank capacity"",""20 Lts""],[""Max Pressure"",""4.5 Bar""],[""Max Liquid Flow"",""2.9 L\/Min""],[""Bivil transformer source"",""127\/220V""],[""Lead Acid Battery"",""12V8AH 2.2kgs""],[""Bush"",""1.2 meter""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Electric Pump System&lt;/strong&gt;: Powered by rechargeable batteries, reducing manual effort.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Consistent Pressure&lt;/strong&gt;: Ensures uniform spraying.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Quiet Operation&lt;/strong&gt;: Minimal noise compared to motorized sprayers.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Longer Spray Duration&lt;/strong&gt;: Ideal for medium to large areas.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Ergonomic Design&lt;/strong&gt;: Comfortable for prolonged use with padded straps.&lt;/li&gt;
&lt;/ul&gt;
",,0,,,BON-P-EMS-20.pdf,NULL,,Yes,,,,,,,,,5,,,,,
251,1,86,WOOD CHIPPER,BON-P-EWC-5.5KW,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,,,,,,,,,,,1,,,,,
252,1,86,WOOD CHIPPER,BON-P-EWC-2.2KW,NULL,NULL,"[[""POWER"",""ELECTRIC 2.2KW 230V MOTOR""],[""CHIPPING CAPACITY"",""100MM""],[""BLADE LENGTH"",""150MM, DOUBLE REVERSIBLE""],[""BELT"",""2PCS V-BELT""],[""Wheel"",""4.10\/3.5-4""],[""PACKING SIZE"",""870*565*890MM""],[""DRAG"",""85 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,2,,,,,
253,1,86,WOOD CHIPPER,BON-P-EWC-1.5KW,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 1.5KW 230V""],[""CHIPPING CAPACITY"",""50MM""],[""BLADE LENGTH"",""100MM, DOUBLE REVERSIBLE""],[""BELT"",""2PCS V-BELT""],[""WHEEL"",""3.5-4 (OPTIONAL 4.10)""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,3,,,,,
254,1,86,WOOD CHIPPER,BON-P-DWC-1015,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,4,,,,,
255,1,86,WOOD CHIPPER,BON-P-DWC-1012,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,5,,,,,
256,1,86,WOOD CHIPPER,BON-P-DWC-710,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,6,,,,,
257,1,86,WOOD CHIPPER,BON-P-GWC-2312,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,7,,,,,
258,1,86,WOOD CHIPPER,BON-P-GWC-15SH,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,8,,,,,
259,1,86,WOOD CHIPPER,BON-P-GWC-15SP,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,9,,,,,
260,1,86,WOOD CHIPPER,BON-P-GWC-1512H,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,10,,,,,
261,1,86,WOOD CHIPPER,BON-P-GWC-1515,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,11,,,,,
262,1,86,WOOD CHIPPER,BON-P-GWC-1512,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,12,,,,,
263,1,86,WOOD CHIPPER,BON-P-GWC-705,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,13,,,,,
264,1,86,WOOD CHIPPER,BON-P-GWC-708,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,14,,,,,
265,1,86,WOOD CHIPPER,BON-P-GWC-712,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,15,,,,,
266,1,86,WOOD CHIPPER,BON-P-GWC-710,NULL,NULL,"[[""POWER"",""ELECTRIC MOTOR 5.5KW 400V""],[""CHIPPING CAPACITY"",""120MM""],[""BLADE LENGTH"",""300MM, DOUBLE REVERSIBLE""],[""DOUBLE REVERSIBLE BELT"",""2 HIGH QUALITY V-BELTS""],[""PRODUCT SIZE"",""1800*800*1150MM""],[""WEIGHT"",""175 KG""]]",,,0,,,NULL,NULL,No,Yes,Yes,Yes,Yes,,,,,,16,,,,,
267,11,87,ELECTRIC MOTORS,BON-EM-LRPM-1.0HP,NULL,NULL,"[[""Power"",""1.0 HP or 0.75 KW""],[""Current (A)"",""6.87""],[""Phase"",""Single-phase""],[""Speed (r\/min)"",""1800""],[""Housing Material"",""Cast iron""],[""Motor Winding"",""100% Copper""],[""Gross Weight"",""20 KG""],[""Protection Grade"",""IT 44 (Protection against Dust and Water)""],[""Insulation Class"",""B (Suitable for Temperatures up to 130\u00b0C)""]]",,,0,,,BON-EM-LRPM-1.0HP.pdf,NULL,,Yes,,,,,,,,,1,,,,,
